command,url,title
/disk/btrfs/subvolume/add,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/find,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/get,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/print,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/subvolume/set,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/add,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/find,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/get,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/print,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/remove,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/btrfs/transfer/reset,https://help.mikrotik.com/docs/spaces/ROS/pages/295239711/Btrfs,Btrfs
/disk/comment,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/copy,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/disable,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/edit,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/eject,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/enable,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/export,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
/disk/find,https://help.mikrotik.com/docs/spaces/ROS/pages/91193346/Disks,Disks
